Down,Distance,Yardline,Optimal Choice
2,12,60,1
2,12,61,1
2,12,62,1
2,12,63,1
2,12,64,1
2,12,65,1
2,12,66,1
2,12,67,1
2,12,68,1
2,12,69,1
2,12,70,1
2,12,71,1
2,12,72,1
2,12,73,1
2,12,74,1
2,12,75,1
2,12,76,1
2,12,77,1
2,12,78,1
2,12,79,1
2,12,80,1
2,12,81,1
2,12,82,1
2,12,83,1
2,12,84,1
2,12,85,1
2,12,86,1
2,12,87,1
2,12,88,1
2,12,89,1
2,12,90,1
2,12,91,1
2,12,92,1
2,12,93,1
2,12,94,0
2,12,95,1
2,12,96,0
2,12,97,1
2,12,98,0
2,12,99,0
2,13,13,1
2,13,14,1
2,13,15,1
2,13,16,1
2,13,17,1
2,13,18,1
2,13,19,1
2,13,20,1
2,13,21,1
2,13,22,1
2,13,23,1
2,13,24,1
2,13,25,1
2,13,26,1
2,13,27,1
2,13,28,1
2,13,29,1
2,13,30,1
2,13,31,1
2,13,32,1
2,13,33,1
2,13,34,1
2,13,35,1
2,13,36,1
2,13,37,1
2,13,38,1
2,13,39,1
2,13,40,1
2,13,41,1
2,13,42,1
2,13,43,1
2,13,44,1
2,13,45,1
2,13,46,1
2,13,47,1
2,13,48,1
2,13,49,1
2,13,50,1
2,13,51,1
2,13,52,1
2,13,53,1
2,13,54,1
2,13,55,1
2,13,56,1
2,13,57,1
2,13,58,1
2,13,59,1
2,13,60,1
2,13,61,1
2,13,62,1
2,13,63,1
2,13,64,1
2,13,65,1
2,13,66,1
2,13,67,1
2,13,68,1
2,13,69,1
2,13,70,0
2,13,71,1
2,13,72,1
2,13,73,1
2,13,74,1
2,13,75,1
2,13,76,1
2,13,77,1
2,13,78,1
2,13,79,1
2,13,80,1
2,13,81,1
2,13,82,1
2,13,83,1
2,13,84,1
2,13,85,1
2,13,86,0
2,13,87,1
2,13,88,1
2,13,89,1
2,13,90,1
2,13,91,1
2,13,92,0
2,13,93,1
2,13,94,0
2,13,95,0
2,13,96,1
2,13,97,1
2,13,98,1
2,13,99,1
2,14,14,1
2,14,15,1
2,14,16,1
2,14,17,1
2,14,18,1
2,14,19,1
2,14,20,1
2,14,21,1
2,14,22,1
2,14,23,1
2,14,24,1
2,14,25,1
2,14,26,1
2,14,27,1
2,14,28,1
2,14,29,1
2,14,30,1
2,14,31,1
2,14,32,1
2,14,33,1
2,14,34,1
2,14,35,1
2,14,36,1
2,14,37,1
2,14,38,1
2,14,39,1
2,14,40,1
2,14,41,1
2,14,42,1
2,14,43,1
2,14,44,1
2,14,45,1
2,14,46,1
2,14,47,1
2,14,48,1
2,14,49,1
2,14,50,1
2,14,51,1
2,14,52,1
2,14,53,1
2,14,54,1
2,14,55,1
2,14,56,1
2,14,57,1
2,14,58,1
2,14,59,1
2,14,60,1
2,14,61,1
2,14,62,1
2,14,63,1
2,14,64,1
2,14,65,1
2,14,66,1
2,14,67,1
2,14,68,1
2,14,69,1
2,14,70,1
2,14,71,1
2,14,72,1
2,14,73,1
2,14,74,1
2,14,75,1
2,14,76,1
2,14,77,1
2,14,78,1
2,14,79,1
2,14,80,1
2,14,81,1
2,14,82,1
2,14,83,1
2,14,84,1
2,14,85,1
2,14,86,0
2,14,87,0
2,14,88,0
2,14,89,1
2,14,90,1
2,14,91,1
2,14,92,1
2,14,94,0
2,14,95,1
2,14,96,1
2,14,97,0
2,14,98,0
2,14,99,0
2,15,15,1
2,15,16,1
2,15,17,1
2,15,18,1
2,15,19,1
2,15,20,1
2,15,21,1
2,15,22,1
2,15,23,1
2,15,24,1
2,15,25,1
2,15,26,1
2,15,27,1
2,15,28,1
2,15,29,1
2,15,30,1
2,15,31,1
2,15,32,1
2,15,33,1
2,15,34,1
2,15,35,1
2,15,36,1
2,15,37,1
2,15,38,1
2,15,39,1
2,15,40,1
2,15,41,1
2,15,42,1
2,15,43,1
2,15,44,1
2,15,45,1
2,15,46,1
2,15,47,1
2,15,48,1
2,15,49,1
2,15,50,1
2,15,51,1
2,15,52,1
2,15,53,1
2,15,54,1
2,15,55,1
2,15,56,1
2,15,57,1
2,15,58,1
2,15,59,1
2,15,60,1
2,15,61,1
2,15,62,1
2,15,63,1
2,15,64,1
2,15,65,1
2,15,66,1
2,15,67,1
2,15,68,1
2,15,69,1
2,15,70,1
2,15,71,1
2,15,72,1
2,15,73,1
2,15,74,1
2,15,75,1
2,15,76,1
2,15,77,1
2,15,78,1
2,15,79,1
2,15,80,1
2,15,81,1
2,15,82,1
2,15,83,1
2,15,84,1
2,15,85,1
2,15,86,1
2,15,87,1
2,15,88,1
2,15,89,1
2,15,90,1
2,15,91,0
2,15,92,1
2,15,93,0
2,15,94,1
2,15,95,1
2,15,96,0
2,15,97,1
2,15,98,0
2,16,16,1
2,16,17,1
2,16,18,1
2,16,19,1
2,16,20,0
2,16,21,1
2,16,22,1
2,16,23,1
2,16,24,1
2,16,25,1
2,16,26,1
2,16,27,1
2,16,28,1
2,16,29,1
2,16,30,1
2,16,31,1
2,16,32,0
2,16,33,1
2,16,34,1
2,16,35,1
2,16,36,1
2,16,37,1
2,16,38,1
2,16,39,1
2,16,40,1
2,16,41,1
2,16,42,1
2,16,44,1
2,16,45,1
2,16,46,1
2,16,47,1
2,16,48,1
2,16,49,1
2,16,50,1
2,16,51,1
2,16,52,1
2,16,53,1
2,16,54,1
2,16,55,1
2,16,56,1
2,16,57,1
2,16,58,1
2,16,59,1
2,16,60,1
2,16,61,1
2,16,62,1
2,16,63,1
2,16,64,1
2,16,65,1
2,16,66,1
2,16,67,1
2,16,68,1
2,16,69,1
2,16,70,1
2,16,71,1
2,16,72,1
2,16,73,1
2,16,74,1
2,16,75,1
2,16,76,1
2,16,77,1
2,16,78,1
2,16,79,1
2,16,80,1
2,16,81,1
2,16,82,1
2,16,83,1
2,16,84,1
2,16,85,1
2,16,86,1
2,16,87,0
2,16,88,1
2,16,89,0
2,16,90,1
2,16,91,1
2,16,92,1
2,16,93,0
2,16,95,0
2,16,96,1
2,16,97,1
2,16,98,0
2,17,17,1
2,17,18,1
2,17,19,1
2,17,20,1
2,17,21,1
2,17,22,1
2,17,23,1
2,17,24,1
2,17,25,1
2,17,26,1
2,17,27,1
2,17,28,1
2,17,29,0
2,17,30,1
2,17,31,1
2,17,32,0
2,17,33,1
2,17,34,0
2,17,35,1
2,17,36,1
2,17,37,1
2,17,38,0
2,17,39,0
2,17,40,1
2,17,41,1
2,17,42,1
2,17,43,1
2,17,44,1
2,17,45,1
2,17,46,1
2,17,47,1
2,17,48,1
2,17,49,1
2,17,50,1
2,17,51,1
2,17,52,1
2,17,53,1
2,17,54,1
2,17,55,1
2,17,56,1
2,17,57,1
2,17,58,1
2,17,59,1
2,17,60,1
2,17,61,1
2,17,62,1
2,17,63,1
2,17,64,1
2,17,65,1
2,17,66,1
2,17,67,1
2,17,68,1
2,17,69,1
2,17,70,1
2,17,71,1
2,17,72,1
2,17,73,1
2,17,74,1
2,17,75,1
2,17,76,1
2,17,77,1
2,17,78,1
2,17,79,1
2,17,80,1
2,17,81,1
2,17,82,1
2,17,83,1
2,17,84,1
2,17,85,1
2,17,86,1
2,17,87,1
2,17,88,1
2,17,89,1
2,17,90,1
2,17,91,1
2,17,92,1
2,17,93,0
2,17,94,1
2,17,95,0
2,17,96,1
2,17,97,0
2,17,98,1
2,18,18,1
2,18,19,1
2,18,20,0
2,18,21,1
2,18,22,1
2,18,23,1
2,18,24,1
2,18,25,1
2,18,26,1
2,18,27,1
2,18,28,1
2,18,29,1
2,18,30,1
2,18,31,1
2,18,32,1
2,18,33,1
2,18,34,1
2,18,35,1
2,18,36,0
2,18,37,1
2,18,38,1
2,18,39,1
2,18,40,1
2,18,41,1
2,18,42,1
2,18,43,1
2,18,44,1
2,18,45,1
2,18,46,1
2,18,47,1
2,18,48,1
2,18,49,1
2,18,50,1
2,18,51,1
2,18,52,1
2,18,53,1
2,18,54,1
2,18,55,1
2,18,56,1
2,18,57,1
2,18,58,1
2,18,59,1
2,18,60,1
2,18,61,1
2,18,62,1
2,18,63,1
2,18,64,1
2,18,65,1
2,18,66,1
2,18,67,1
2,18,68,1
2,18,69,0
2,18,70,1
2,18,71,1
2,18,72,1
2,18,73,1
2,18,74,1
2,18,75,1
2,18,76,1
2,18,77,1
2,18,78,1
2,18,80,1
2,18,81,1
2,18,82,0
2,18,83,1
2,18,84,1
2,18,85,1
2,18,86,1
2,18,87,1
2,18,88,1
2,18,89,0
2,18,90,1
2,18,91,0
2,18,92,1
2,18,93,0
2,18,94,1
2,18,96,0
2,18,97,0
2,18,98,0
2,18,99,0
2,19,19,1
2,19,20,1
2,19,21,1
2,19,22,1
2,19,23,1
2,19,24,1
2,19,25,1
2,19,26,0
2,19,27,1
2,19,28,1
2,19,29,1
2,19,30,1
2,19,31,1
2,19,33,1
2,19,34,1
2,19,35,1
2,19,36,1
2,19,37,0
2,19,38,1
2,19,39,1
2,19,40,1
2,19,41,1
2,19,42,1
2,19,43,1
2,19,44,1
2,19,45,1
2,19,46,1
2,19,48,1
2,19,49,1
2,19,50,1
2,19,51,1
2,19,52,0
2,19,53,1
2,19,54,1
2,19,55,1
2,19,56,1
2,19,57,1
2,19,58,1
2,19,59,1
2,19,60,1
2,19,61,1
2,19,62,1
2,19,63,1
2,19,64,1
2,19,65,1
2,19,66,1
2,19,67,1
2,19,68,1
2,19,69,1
2,19,70,1
2,19,71,1
2,19,72,1
2,19,73,1
2,19,74,1
2,19,75,1
2,19,76,1
2,19,77,1
2,19,78,1
2,19,79,1
2,19,80,1
2,19,81,1
2,19,82,0
2,19,83,1
2,19,84,1
2,19,85,0
2,19,86,1
2,19,87,1
2,19,88,0
2,19,89,1
2,19,90,1
2,19,91,0
2,19,92,1
2,19,93,1
2,19,94,1
2,19,96,1
2,19,97,0
2,19,98,1
2,19,99,0
2,20,20,1
2,20,21,1
2,20,22,1
2,20,23,1
2,20,24,1
2,20,25,1
2,20,26,1
2,20,27,1
2,20,28,1
2,20,30,1
2,20,31,1
2,20,32,1
2,20,33,1
2,20,34,1
2,20,35,1
2,20,36,1
2,20,37,1
2,20,38,1
2,20,39,1
2,20,40,1
2,20,41,1
2,20,42,1
2,20,43,1
2,20,44,1
2,20,45,1
2,20,46,1
2,20,47,1
2,20,48,1
2,20,49,1
2,20,50,1
2,20,51,1
2,20,52,0
2,20,53,1
2,20,54,1
2,20,55,1
2,20,56,1
2,20,57,1
2,20,58,1
2,20,59,1
2,20,60,1
2,20,61,1
2,20,62,1
2,20,63,1
2,20,64,1
2,20,65,1
2,20,66,1
2,20,67,1
2,20,68,1
2,20,69,1
2,20,70,1
2,20,71,1
2,20,72,1
2,20,73,1
2,20,74,1
2,20,75,1
2,20,76,1
2,20,77,1
2,20,78,1
2,20,79,1
2,20,80,1
2,20,81,1
2,20,82,1
2,20,83,1
2,20,84,1
2,20,85,1
2,20,86,1
2,20,87,1
2,20,88,1
2,20,89,0
2,20,90,1
2,20,91,1
2,20,92,0
2,20,93,1
2,20,94,0
2,20,95,1
2,20,96,0
2,20,97,1
2,20,98,0
2,21,21,1
2,21,22,0
2,21,24,1
2,21,25,1
2,21,28,1
2,21,30,1
2,21,31,1
2,21,33,0
2,21,35,1
2,21,37,0
2,21,38,1
2,21,39,1
2,21,40,1
2,21,41,1
2,21,45,1
2,21,46,1
2,21,49,1
2,21,51,1
2,21,52,1
2,21,53,0
2,21,54,1
2,21,55,1
2,21,56,1
2,21,57,1
2,21,58,1
2,21,59,1
2,21,60,1
2,21,62,1
2,21,63,1
2,21,64,1
2,21,65,1
2,21,66,1
2,21,67,0
2,21,68,1
2,21,69,1
2,21,70,1
2,21,71,1
2,21,72,1
2,21,73,1
2,21,74,1
2,21,75,1
2,21,76,1
2,21,78,1
2,21,79,0
2,21,80,1
2,21,81,1
2,21,82,1
2,21,83,1
2,21,84,1
2,21,86,1
2,21,88,1
2,21,89,1
2,21,90,1
2,21,91,1
2,21,92,0
2,21,96,1
2,21,98,0
2,22,22,1
2,22,24,1
2,22,25,1
2,22,26,1
2,22,27,1
2,22,28,0
2,22,29,1
2,22,31,0
2,22,32,1
2,22,34,1
2,22,35,1
2,22,36,1
2,22,37,0
2,22,38,0
2,22,39,1
2,22,40,0
2,22,42,1
2,22,43,0
2,22,44,0
2,22,45,0
2,22,46,1
2,22,47,1
2,22,48,1
2,22,50,1
2,22,52,0
2,22,53,1
2,22,54,1
2,22,55,1
2,22,56,1
2,22,58,1
2,22,59,1
2,22,61,1
2,22,62,1
2,22,64,0
2,22,65,1
2,22,66,1
2,22,67,0
2,22,68,1
2,22,69,1
2,22,70,1
2,22,71,1
2,22,72,1
2,22,73,1
2,22,74,1
2,22,76,1
2,22,79,1
2,22,80,0
2,22,82,1
2,22,83,1
2,22,84,1
2,22,85,1
2,22,86,0
2,22,87,1
2,22,88,1
2,22,89,0
2,22,91,1
2,22,92,0
2,22,93,1
2,22,96,0
2,23,23,1
2,23,24,1
2,23,25,1
2,23,29,1
2,23,30,1
2,23,31,1
2,23,32,1
2,23,36,0
2,23,37,0
2,23,39,1
2,23,41,0
2,23,43,0
2,23,47,1
2,23,48,1
2,23,49,1
2,23,50,1
2,23,53,1
2,23,54,0
2,23,55,1
2,23,57,1
2,23,58,1
2,23,60,1
2,23,61,1
2,23,62,1
2,23,65,1
2,23,66,1
2,23,67,1
2,23,68,1
2,23,69,1
2,23,71,1
2,23,73,0
2,23,74,1
2,23,75,1
2,23,77,1
2,23,78,1
2,23,80,1
2,23,81,1
2,23,83,1
2,23,84,0
2,23,85,1
2,23,86,1
2,23,87,1
2,23,88,1
2,23,89,1
2,23,91,0
2,23,92,0
2,23,93,1
2,23,94,0
2,24,24,1
2,24,25,1
2,24,26,0
2,24,27,1
2,24,28,1
2,24,29,0
2,24,30,0
2,24,32,0
2,24,42,1
2,24,44,1
2,24,46,1
2,24,49,1
2,24,53,1
2,24,58,0
2,24,60,1
2,24,61,0
2,24,62,1
2,24,63,1
2,24,64,1
2,24,66,0
2,24,71,1
2,24,72,0
2,24,74,1
2,24,75,1
2,24,79,1
2,24,80,0
2,24,81,0
2,24,84,1
2,24,85,1
2,24,86,0
2,24,87,0
2,24,88,0
2,24,89,0
2,24,90,1
2,24,91,1
2,24,93,0
2,24,94,1
2,24,97,1
2,25,25,0
2,25,26,1
2,25,28,0
2,25,29,1
2,25,33,1
2,25,34,1
2,25,35,1
2,25,36,0
2,25,38,1
2,25,39,1
2,25,40,1
2,25,43,1
2,25,44,1
2,25,45,1
2,25,46,1
2,25,47,0
2,25,48,1
2,25,49,1
2,25,50,1
2,25,51,1
2,25,53,1
2,25,54,1
2,25,55,1
2,25,56,1
2,25,57,1
2,25,58,1
2,25,59,1
2,25,61,1
2,25,63,1
2,25,66,1
2,25,67,1
2,25,68,1
2,25,69,0
2,25,70,1
2,25,72,1
2,25,73,1
2,25,74,1
2,25,75,0
2,25,76,1
2,25,77,1
2,25,79,0
2,25,81,1
2,25,82,1
2,25,85,1
2,25,86,1
2,25,88,1
2,25,90,1
2,25,92,1
2,25,95,0
2,25,99,1
2,26,26,1
2,26,30,1
2,26,36,1
2,26,39,1
2,26,42,1
2,26,45,1
2,26,47,1
2,26,50,1
2,26,52,1
2,26,54,1
2,26,57,1
2,26,59,0
2,26,60,1
2,26,62,1
2,26,64,1
2,26,66,0
2,26,69,1
2,26,71,1
2,26,76,1
2,26,77,0
2,26,79,1
2,26,80,1
2,26,81,0
2,26,82,1
2,26,85,1
2,26,86,1
2,26,91,1
2,27,29,1
2,27,39,1
2,27,41,0
2,27,48,1
2,27,51,1
2,27,55,1
2,27,57,1
2,27,62,1
2,27,66,1
2,27,75,1
2,27,78,1
2,27,82,1
2,27,84,1
2,27,88,1
2,27,89,1
2,27,90,0
2,27,92,1
2,27,94,0
2,27,97,1
2,27,98,0
2,28,29,0
2,28,33,1
2,28,36,1
2,28,39,1
2,28,40,0
2,28,42,1
2,28,50,1
2,28,52,1
2,28,58,1
2,28,60,1
2,28,65,1
2,28,67,1
2,28,69,1
2,28,70,1
2,28,76,1
2,28,81,1
2,28,97,1
2,29,32,1
2,29,34,0
2,29,39,0
2,29,44,1
2,29,46,0
2,29,52,1
2,29,54,1
2,29,63,1
2,29,64,0
2,29,65,1
2,29,70,0
2,29,79,0
2,29,82,0
2,29,83,1
2,29,86,1
2,29,89,0
2,29,94,0
2,29,98,1
2,30,31,1
2,30,34,1
2,30,38,1
2,30,39,1
2,30,45,1
2,30,48,0
2,30,50,1
2,30,51,1
2,30,53,1
2,30,55,1
2,30,57,1
2,30,62,1
2,30,64,1
2,30,65,1
2,30,68,1
2,30,69,1
2,30,72,1
2,30,78,0
2,30,82,1
2,30,85,0
2,30,86,1
2,30,87,0
2,30,88,0
2,30,90,0
2,30,95,0
2,31,61,0
2,31,75,1
2,31,81,1
2,31,85,0
2,31,93,1
2,32,78,1
2,33,62,0
2,33,95,0
2,33,98,0
2,34,39,1
2,34,51,1
2,34,56,1
2,34,81,0
2,34,86,1
2,34,88,0
2,35,44,1
2,38,38,1
2,38,50,1
2,38,97,0
2,40,73,1
2,40,86,0
2,40,96,0
2,43,61,0
3,1,1,0
3,1,2,0
3,1,3,0
3,1,4,0
3,1,5,0
3,1,6,0
3,1,7,0
3,1,8,0
3,1,9,0
3,1,10,0
3,1,11,0
3,1,12,0
3,1,13,0
3,1,14,0
3,1,15,0
3,1,16,0
3,1,17,0
3,1,18,0
3,1,19,0
3,1,20,0
3,1,21,0
3,1,22,0
3,1,23,0
3,1,24,0
3,1,25,0
3,1,26,0
3,1,27,0
3,1,28,0
3,1,29,0
3,1,30,0
3,1,31,0
3,1,32,0
3,1,33,0
3,1,34,0
3,1,35,0
3,1,36,0
3,1,37,0
3,1,38,0
3,1,39,0
3,1,40,0
3,1,41,0
3,1,42,0
3,1,43,0
3,1,44,0
3,1,45,0
3,1,46,0
3,1,47,0
3,1,48,0
3,1,49,0
3,1,50,0
3,1,51,0
3,1,52,0
3,1,53,0
3,1,54,0
3,1,55,0
3,1,56,0
3,1,57,0
3,1,58,0
3,1,59,0
3,1,60,0
3,1,61,0
3,1,62,0
3,1,63,0
3,1,64,0
3,1,65,0
3,1,66,0
3,1,67,0
3,1,68,0
3,1,69,0
3,1,70,0
3,1,71,0
3,1,72,0
3,1,73,0
3,1,74,0
3,1,75,0
3,1,76,0
3,1,77,0
3,1,78,0
3,1,79,0
3,1,80,0
3,1,81,0
3,1,82,0
3,1,83,0
3,1,84,0
3,1,85,0
3,1,86,0
3,1,87,0
3,1,88,0
3,1,89,0
3,1,90,0
3,2,2,1
3,2,3,1
3,2,4,1
3,2,5,0
3,2,6,1
3,2,7,1
3,2,8,0
3,2,9,1
3,2,10,1
3,2,11,1
3,2,12,1
3,2,13,0
3,2,14,1
3,2,15,0
3,2,16,0
3,2,17,1
3,2,18,0
3,2,19,1
3,2,20,1
3,2,21,1
3,2,22,1
3,2,23,1
3,2,24,1
3,2,25,1
3,2,26,1
3,2,27,1
3,2,28,1
3,2,29,0
3,2,30,1
3,2,31,1
3,2,32,1
3,2,33,1
3,2,34,0
3,2,35,1
3,2,36,0
3,2,37,1
3,2,38,1
3,2,39,1
3,2,40,0
3,2,41,1
3,2,42,1
3,2,43,1
3,2,44,1
3,2,45,1
3,2,46,0
3,2,47,1
3,2,48,1
3,2,49,1
3,2,50,1
3,2,51,1
3,2,52,1
3,2,53,1
3,2,54,1
3,2,55,1
3,2,56,1
3,2,57,1
3,2,58,1
3,2,59,1
3,2,60,1
3,2,61,1
3,2,62,1
3,2,63,1
3,2,64,1
3,2,65,1
3,2,66,1
3,2,67,1
3,2,68,1
3,2,69,1
3,2,70,1
3,2,71,1
3,2,72,1
3,2,73,1
3,2,74,1
3,2,75,1
3,2,76,1
3,2,77,1
3,2,78,1
3,2,79,1
3,2,80,1
3,2,81,1
3,2,82,1
3,2,83,1
3,2,84,1
3,2,85,1
3,2,86,1
3,2,87,1
3,2,88,1
3,2,89,1
3,2,90,0
3,2,91,1
3,3,3,1
3,3,4,1
3,3,5,1
3,3,6,1
3,3,7,1
3,3,8,1
3,3,9,1
3,3,10,1
3,3,11,1
3,3,12,1
3,3,13,1
3,3,14,1
3,3,15,1
3,3,16,1
3,3,17,1
3,3,18,1
3,3,19,1
3,3,20,1
3,3,21,1
3,3,22,1
3,3,23,1
3,3,24,1
3,3,25,1
3,3,26,1
3,3,27,1
3,3,28,1
3,3,29,1
3,3,30,1
3,3,31,1
3,3,32,1
3,3,33,0
3,3,34,1
3,3,35,1
3,3,36,1
3,3,37,1
3,3,38,1
3,3,39,1
3,3,40,1
3,3,41,1
3,3,42,1
3,3,43,1
3,3,44,1
3,3,45,1
3,3,46,1
3,3,47,1
3,3,48,1
3,3,49,1
3,3,50,1
3,3,51,1
3,3,52,1
3,3,53,1
3,3,54,1
3,3,55,1
3,3,56,1
3,3,57,1
3,3,58,1
3,3,59,1
3,3,60,1
3,3,61,1
3,3,62,1
3,3,63,1
3,3,64,1
3,3,65,1
3,3,66,1
3,3,67,1
3,3,68,1
3,3,69,1
3,3,70,1
3,3,71,1
3,3,72,1
3,3,73,1
3,3,74,1
3,3,75,1
3,3,76,1
3,3,77,1
3,3,78,1
3,3,79,1
3,3,80,1
3,3,81,1
3,3,82,1
3,3,83,1
3,3,84,1
3,3,85,1
3,3,86,1
3,3,87,1
3,3,88,1
3,3,89,1
3,3,90,1
3,3,91,1
3,3,92,1
3,4,4,1
3,4,5,1
3,4,6,1
3,4,7,1
3,4,8,1
3,4,9,1
3,4,10,1
3,4,11,1
3,4,12,1
3,4,13,1
3,4,14,1
3,4,15,1
3,4,16,1
3,4,17,1
3,4,18,1
3,4,19,1
3,4,20,1
3,4,21,1
3,4,22,1
3,4,23,1
3,4,24,1
3,4,25,1
3,4,26,1
3,4,27,1
3,4,28,1
3,4,29,1
3,4,30,1
3,4,31,1
3,4,32,1
3,4,33,1
3,4,34,1
3,4,35,1
3,4,36,1
3,4,37,1
3,4,38,1
3,4,39,1
3,4,40,1
3,4,41,1
3,4,42,1
3,4,43,1
3,4,44,1
3,4,45,1
3,4,46,1
3,4,47,1
3,4,48,1
3,4,49,1
3,4,50,1
3,4,51,1
3,4,52,1
3,4,53,1
3,4,54,1
3,4,55,1
3,4,56,1
3,4,57,1
3,4,58,1
3,4,59,1
3,4,60,1
3,4,61,1
3,4,62,1
3,4,63,1
3,4,64,1
3,4,65,1
3,4,66,1
3,4,67,1
3,4,68,1
3,4,69,1
3,4,70,1
3,4,71,1
3,4,72,1
3,4,73,1
3,4,74,1
3,4,75,1
3,4,76,1
3,4,77,1
3,4,78,1
3,4,79,1
3,4,80,1
3,4,81,1
3,4,82,1
3,4,83,1
3,4,84,1
3,4,85,1
3,4,86,1
3,4,87,1
3,4,88,1
3,4,89,1
3,4,90,1
3,4,91,1
3,4,92,1
3,4,93,1
3,5,5,1
3,5,6,1
3,5,7,1
3,5,8,1
3,5,9,1
3,5,10,1
3,5,11,1
3,5,12,1
3,5,13,1
3,5,14,1
3,5,15,1
3,5,16,1
3,5,17,1
3,5,18,1
3,5,19,1
3,5,20,1
3,5,21,1
3,5,22,1
3,5,23,1
3,5,24,1
3,5,25,1
3,5,26,1
3,5,27,1
3,5,28,1
3,5,29,1
3,5,30,1
3,5,31,1
3,5,32,1
3,5,33,1
3,5,34,1
3,5,35,1
3,5,36,1
3,5,37,1
3,5,38,1
3,5,39,1
3,5,40,1
3,5,41,1
3,5,42,1
3,5,43,1
3,5,44,1
3,5,45,1
3,5,46,1
3,5,47,1
3,5,48,1
3,5,49,1
3,5,50,1
3,5,51,1
3,5,52,1
3,5,53,1
3,5,54,1
3,5,55,1
3,5,56,1
3,5,57,1
3,5,58,1
3,5,59,1
3,5,60,1
3,5,61,1
3,5,62,1
3,5,63,1
3,5,64,1
3,5,65,1
3,5,66,1
3,5,67,1
3,5,68,1
3,5,69,1
3,5,70,1
3,5,71,1
3,5,72,1
3,5,73,1
3,5,74,1
3,5,75,1
3,5,76,1
3,5,77,1
3,5,78,1
3,5,79,1
3,5,80,1
3,5,81,1
3,5,82,1
3,5,83,1
3,5,84,1
3,5,85,1
3,5,86,1
3,5,87,1
3,5,88,1
3,5,89,1
3,5,90,1
3,5,91,1
3,5,92,1
3,5,93,1
3,5,94,1
3,6,6,1
3,6,7,1
3,6,8,1
3,6,9,1
3,6,10,1
3,6,11,1
3,6,12,1
3,6,13,1
3,6,14,1
3,6,15,1
3,6,16,1
3,6,17,1
3,6,18,1
3,6,19,1
3,6,20,1
3,6,21,1
3,6,22,1
3,6,23,1
3,6,24,1
3,6,25,1
3,6,26,1
3,6,27,1
3,6,28,1
3,6,29,1
3,6,30,1
3,6,31,1
3,6,32,1
3,6,33,1
3,6,34,1
3,6,35,1
3,6,36,1
3,6,37,1
3,6,38,1
3,6,39,1
3,6,40,1
3,6,41,1
3,6,42,1
3,6,43,1
3,6,44,1
3,6,45,1
3,6,46,1
3,6,47,1
3,6,48,1
3,6,49,1
3,6,50,1
3,6,51,1
3,6,52,1
3,6,53,1
3,6,54,1
3,6,55,1
3,6,56,1
3,6,57,1
3,6,58,1
3,6,59,1
3,6,60,1
3,6,61,1
3,6,62,1
3,6,63,1
3,6,64,1
3,6,65,1
3,6,66,1
3,6,67,1
3,6,68,1
3,6,69,1
3,6,70,1
3,6,71,1
3,6,72,1
3,6,73,1
3,6,74,1
3,6,75,1
3,6,76,1
3,6,77,1
3,6,78,1
3,6,79,1
3,6,80,1
3,6,81,1
3,6,82,1
3,6,83,1
3,6,84,1
3,6,85,1
3,6,86,1
3,6,87,1
3,6,88,1
3,6,89,1
3,6,90,1
3,6,91,1
3,6,92,1
3,6,93,1
3,6,94,1
3,6,95,1
3,7,7,1
3,7,8,1
3,7,9,1
3,7,10,1
3,7,11,1
3,7,12,1
3,7,13,1
3,7,14,1
3,7,15,1
3,7,16,1
3,7,17,1
3,7,18,1
3,7,19,1
3,7,20,1
3,7,21,1
3,7,22,1
3,7,23,1
3,7,24,1
3,7,25,1
3,7,26,1
3,7,27,1
3,7,28,1
3,7,29,1
3,7,30,1
3,7,31,1
3,7,32,1
3,7,33,1
3,7,34,1
3,7,35,1
3,7,36,1
3,7,37,1
3,7,38,1
3,7,39,1
3,7,40,1
3,7,41,1
3,7,42,1
3,7,43,1
3,7,44,1
3,7,45,1
3,7,46,1
3,7,47,1
3,7,48,1
3,7,49,1
3,7,50,1
3,7,51,1
3,7,52,1
3,7,53,1
3,7,54,1
3,7,55,1
3,7,56,1
3,7,57,1
3,7,58,1
3,7,59,1
3,7,60,1
3,7,61,1
3,7,62,1
3,7,63,1
3,7,64,1
3,7,65,1
3,7,66,1
3,7,67,1
3,7,68,1
3,7,69,1
3,7,70,1
3,7,71,1
3,7,72,1
3,7,73,1
3,7,74,1
3,7,75,1
3,7,76,1
3,7,77,1
3,7,78,1
3,7,79,1
3,7,80,1
3,7,81,1
3,7,82,1
3,7,83,1
3,7,84,1
3,7,85,1
3,7,86,1
3,7,87,1
3,7,88,1
3,7,89,1
3,7,90,1
3,7,91,1
3,7,92,1
3,7,93,1
3,7,94,1
3,7,95,1
3,7,96,1
3,8,8,1
3,8,9,1
3,8,10,1
3,8,11,1
3,8,12,1
3,8,13,1
3,8,14,1
3,8,15,1
3,8,16,1
3,8,17,1
3,8,18,1
3,8,19,1
3,8,20,1
3,8,21,1
3,8,22,1
3,8,23,1
3,8,24,1
3,8,25,1
3,8,26,1
3,8,27,1
3,8,28,1
3,8,29,1
3,8,30,1
3,8,31,1
3,8,32,1
3,8,33,1
3,8,34,1
3,8,35,1
3,8,36,1
3,8,37,1
3,8,38,1
3,8,39,1
3,8,40,1
3,8,41,1
3,8,42,1
3,8,43,1
3,8,44,1
3,8,45,1
3,8,46,1
3,8,47,1
