Down,Distance,Yardline,EP
3,22,98,0
3,16,97,-1.73886
3,13,97,-1.53525
2,1,88,0.980998
3,4,91,0.109528
3,6,93,-0.381266
3,11,98,-1.57267
3,5,92,-0.168164
3,8,95,-1.03278
3,9,96,-1.32969
3,2,89,0.617623
4,17,97,-2.96065
4,16,99,-3.13201
4,12,98,-2.73321
3,24,98,0
3,1,88,0.841757
4,9,96,-2.49912
4,5,92,-2.03847
4,3,90,-1.26181
4,1,88,0.0319717
1,19,87,0.25041
1,17,87,0.644246
1,15,87,0.498235
2,27,99,0
1,13,87,0.573991
2,20,97,-0.985421
2,16,93,-0.537188
1,4,87,1.23935
2,4,88,0.776132
1,2,87,1.09841
2,10,95,-0.0697879
1,1,87,1.14739
2,2,88,0.999195
2,9,95,-0.0272756
2,4,90,0.754918
3,27,95,0
3,26,97,0
3,1,89,0.778349
3,24,97,0
3,22,97,0
3,9,93,-1.03149
2,1,87,1.0322
3,8,94,-0.637472
3,9,95,-1.01564
3,6,92,-0.450825
3,11,97,-1.57892
3,5,91,-0.0304115
3,2,88,0.75384
3,4,90,0.083985
4,27,97,0
4,16,98,-2.86425
4,12,97,-2.90711
3,1,87,0.891162
4,5,91,-1.60091
4,3,89,-1.04315
4,2,92,-0.716204
4,11,97,-2.98745
4,1,87,0.151982
1,19,86,0.577031
1,17,86,0.267805
2,27,96,0
2,24,94,0
1,15,86,0.722917
2,27,98,0
1,13,86,1.00208
2,20,96,-0.935234
2,15,91,-0.501819
2,17,94,-0.50921
2,10,90,0.149653
1,4,86,1.09596
1,2,86,1.10834
1,1,86,1.02254
2,2,87,0.927458
2,4,89,0.746837
3,27,94,0
3,13,95,-1.33219
3,10,93,-1.10579
3,13,96,-1.41811
3,9,92,-0.878088
3,6,90,-0.427158
3,10,94,-0.872494
2,1,86,1.04131
3,6,91,-0.391169
3,11,96,-1.36634
3,8,93,-0.948633
3,10,95,-0.832617
3,4,89,0.135282
3,9,94,-1.09258
3,5,90,-0.0330528
3,2,87,0.706771
4,16,97,-2.95345
4,12,96,-2.62118
3,1,86,0.861761
4,2,93,-0.874898
4,11,96,-2.40139
4,5,90,-2.03874
4,3,88,-1.04381
4,1,86,0.0933751
2,24,89,0
1,19,85,0.552733
2,29,95,0
1,17,85,0.399506
1,13,85,0.848746
2,23,95,0
2,17,92,-0.638671
2,20,95,-0.960508
2,16,92,-0.532722
2,13,90,-0.230823
2,13,92,-0.296849
1,4,85,1.17361
2,13,94,-0.302989
2,10,92,0.115806
1,2,85,1.05809
1,1,85,1.05798
2,3,87,0.872826
2,2,86,1.02759
1,15,85,0.651212
3,34,99,0
3,26,96,0
3,25,95,0
3,24,95,0
3,20,94,-1.70582
3,22,96,0
3,16,96,-1.5627
3,13,94,-1.21561
3,10,92,-0.885388
3,9,91,-0.834312
3,6,89,-0.506312
2,1,85,1.13726
3,8,92,-0.715206
3,5,89,-0.230523
3,2,86,0.718888
3,4,88,0.0945445
3,11,95,-1.11755
1,13,90,0.383377
4,31,98,0
4,17,96,-2.68293
4,16,96,-2.46926
4,13,96,-2.63581
4,12,95,-2.48229
3,1,85,0.783311
4,5,89,-1.95542
2,11,96,-0.456078
4,11,95,-1.66862
4,2,86,-0.659352
4,3,87,-1.33444
4,1,85,-0.389303
1,19,84,0.5216
1,17,84,0.448903
2,24,91,0
2,24,93,0
2,27,97,0
1,13,84,0.746308
2,23,94,0
2,23,97,0
2,17,91,-0.3814
2,14,88,-0.162664
2,20,94,-0.817701
2,17,93,-0.633245
2,15,94,-0.732118
1,4,84,1.02095
1,1,84,1.38581
2,4,87,0.820139
2,2,85,0.933084
2,3,86,0.861742
1,15,84,0.760383
3,34,98,0
3,28,95,0
3,24,94,0
3,20,99,-2.27186
3,16,95,-1.52267
3,13,93,-1.20104
3,10,91,-0.408995
3,9,90,-0.855704
2,2,84,0.934405
3,6,88,-0.361049
2,25,96,0
2,1,84,1.12692
3,11,94,-1.14488
3,4,87,0.139353
3,2,85,0.428491
3,8,91,-0.616023
3,5,88,-0.0925122
1,13,93,0.296072
4,31,97,0
4,16,95,-2.25164
4,12,94,-1.75087
4,13,95,-2.35818
3,1,84,0.84394
4,5,88,-1.85364
2,11,97,-0.461837
4,2,87,-0.540087
4,11,94,-1.90671
4,3,86,-1.32617
4,1,84,-0.227931
1,19,83,0.341204
2,29,93,0
1,17,83,0.950359
2,24,90,0
1,15,83,0.817417
2,24,92,0
2,8,95,0.0548356
1,14,83,1.01878
1,13,83,0.681035
2,20,93,-0.770552
2,17,90,-0.309224
2,16,91,-0.318817
2,15,90,-0.527285
2,15,92,-0.656799
2,10,88,0.304133
1,4,83,1.12148
2,17,96,-0.866954
1,2,83,1.13108
1,1,83,1.21761
2,3,85,1.06413
2,4,86,0.825296
3,34,97,0
3,28,94,0
3,25,93,0
3,26,94,0
3,24,93,0
3,20,98,-2.12524
4,18,97,-2.92627
3,13,91,-1.05216
3,16,94,-1.53491
3,13,92,-1.17571
3,9,89,-0.852795
3,10,90,-0.658919
2,1,83,1.19461
3,5,87,-0.12663
3,8,90,-0.674286
3,4,86,0.230936
3,2,84,0.51336
3,11,93,-0.926708
1,13,92,0.421308
4,31,96,0
4,29,95,0
4,18,94,-2.0715
4,21,98,0
4,16,94,-2.16298
4,12,93,-2.43712
4,13,94,-1.96882
3,1,83,0.918783
4,5,87,-1.90568
4,3,85,-1.23922
4,1,83,-0.161697
2,30,92,0
1,19,82,0.840701
1,17,82,0.734737
2,27,92,0
1,15,82,0.660201
2,27,94,0
2,23,91,0
1,13,82,0.917479
2,15,87,-0.404091
2,17,89,-0.407958
2,20,92,-0.710946
1,9,82,0.987528
2,15,88,-0.417035
3,27,91,0
1,7,82,0.981011
2,13,88,-0.0189098
1,4,82,1.16983
2,15,93,-0.74249
2,10,89,0.256553
1,2,82,1.26994
1,1,82,1.07931
2,4,85,0.721037
2,2,83,0.968161
2,10,91,0.253894
2,3,84,1.03853
1,7,83,1.19013
3,27,90,0
3,28,93,0
3,25,92,0
3,24,92,0
3,18,95,-1.6552
3,20,97,-1.96374
3,16,93,-1.53662
3,9,88,-0.851769
3,10,89,-0.500136
2,1,82,1.20649
3,8,89,-0.750274
3,2,83,0.557955
3,5,86,-0.00933288
3,4,85,0.205172
